ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_324699651944389,"You Have an Absentee Ballot – Why Haven’t You Voted????]  There’s a special election in our district on Tue, Sep. 29, for US House of Reps, and you have a ballot you haven’t returned yet.  Your vote REALLY matters -- so here’s an easy way to find the closest drop box location...  There is only one race on the ballot – for federal US House of Representatives to fill the remainder of civil rights leader John Lewis’ term.  This is going to be an extremely low-turnout election... which means your vote will have an outsized influence. Please vote TODAY!  To find out where you can drop off your ballot 24 hrs/day - completely bypassing the post office, simply text the word VOTE to phone number 22454. Yes, that’s an odd number, but it works.  You’ll get a text back with absentee ballot drop box locations. Click an address and your maps will open with driving directions. It’s that simple.  My name is Keisha Waites, and I’m a candidate on the ballot. I’d appreciate it if you’d vote for me. I’m a strong progressive and former GA House Representative, so I can hit the ground running.  Our district deserves representation and I need your vote to help avoid going through a runoff in December. COVID relief negotiations and federal budget negotiations are happening NOW and our district deserves a strong voice. Our neighbors also can’t wait for help with resolving benefits issues with the Social Security and Veterans Affairs departments.  Please vote for Keisha Waites and thank you for taking the time to support our district by voting.  Paid for by the Campaign to Elect Keisha Waites - www.KeishaWaites.com",0,0,0,1,0,0,0,0,1
x_1755752437934088,Millionaire Jon Ossoff’s business has been bankrolled by shady deals.   Even worse? He’s personally done business with an organization called anti-Semitic and anti-American.  He must be stopped.,0,0,0,0,0,0,0,1,1
x_1953246351472651,"BIG NEWS: President Obama announced he will come out of retirement to campaign against Trump’s AWFUL Republicans in 2020.   EVEN BIGGER NEWS: A top donor has offered to 5X-MATCH all donations to help President Obama elect Democrats.   If you donate $10 today, that’s really like donating $50 to help elect Democrats! This is our largest donor match EVER -- so don’t let it go to waste. Rush a 5X-MATCHED donation before our midnight deadline →",1,0,0,0,0,0,0,0,0
x_1061065987681309,"Joe Biden says that his relief plan will carry Americans through unprecedented economic and public health crises. It’s founded upon the principle of building back better, including increasing social securirty benefits, and economic relief for those who need it.",0,0,0,0,0,0,0,0,0
x_1022350274851692,"John James said he supports Donald Trump “2000%.”  That's why Trump wants him to be your next Senator.   John James might be right for Trump, but he is WRONG for Michigan.",0,0,0,0,0,0,0,1,1
x_1802553333229373,American workers are the backbone of our country -- they deserve a president who will fight for them.,0,0,0,0,0,0,0,1,1
x_1054956534955685,"If Biden and the Radical Liberals win, our recovery is over...",0,0,0,0,0,0,0,1,1
x_408971996772083,"Sec. DeVos and Pres. Trump pushed state leaders to reopen our schools with no plan to do it safely, putting our kids risk.",0,0,0,0,0,0,0,0,1
x_2822039101413403,"McSally has spent millions on attacks that independent fact checkers say “ignore critical facts,” calling them “misleading” and just plain “false.”",0,0,0,0,0,0,0,1,0
x_784039939059271,@[100003528128130:2048:Joshua Higginbotham] has supported President @[153080620724:274:Donald Trump] since the beginning! Vote November 3rd in West Virginia!,0,0,0,0,0,0,0,0,1
x_2781894582082716,"A U.S. Navy Veteran and construction worker, Brian Raines will work with both parties to find solutions for Minnesotans. Learn more.",0,0,0,0,0,0,0,1,1
x_666022854043242,"Others talk the talk, Craig Brown walks the walk By JEFF TAYLOR  When my path crossed with Craig Brown it was because he wanted to meet and answer questions from residents of Gulf Breeze. He was the newly elected District 2 councilman. It was the first time, in many years, a councilman cared about low-income seniors living in public housing.  His caring, concern and involvement still top his list. Remember on Thanksgiving and Christmas Day (for several years) he would arrive and serve our privately funded dinners and help clean? How he held public Q&A sessions?  Over time, I've watched Brown become involved with low-income housing, arts, historical, parks, East Beach to West End, senior citizens, private business, seeding Galveston, public safety and city budgeting. Brown's involvement continues. He has brought growth, harmony and wise budgeting to our community.  Finally, Brown's business mind, caring attitude and involvement leads to harmonious solutions. His agonizing decision to evacuate our island led to a study to improve evacuations. How did he know it needed improvement? He saw firsthand, while watching at 4700 Broadway. While other candidates talk, Brown invites feedback, input, listens then takes action.  Please join me in casting a vote for Craig Brown to be Galveston's next mayor.  Jeff Taylor Galveston",0,0,0,0,0,0,0,0,1
x_1030468310746849,"Tara Zrinski will be the voice the Lehigh Valley needs in Harrisburg. As county councilwoman she voted TWICE not to raise taxes, and helped secure $8.6 million dollars in Covid-19 relief funding for small businesses. Let’s send a working mother to the capitol!",0,0,0,0,0,0,0,1,1
x_1224189631307596,"For Joyce Barlow, the zip code you are born in should never determine your opportunities in life. That’s why she believes in investing in local schools — so every kid gets a first-class education and the skills to compete in a changing world. For stronger schools with smaller class sizes, vote Joyce Barlow for House District 151.",0,0,0,0,0,0,0,1,1
x_1024410451319965,"During the presidential debate, Trump mocked Joe Biden's son for having a substance abuse problem. Millions of Americans struggle with substance use disorders and they need a leader who can show empathy and compassion in the White House. They need a leader like Joe Biden.",0,0,0,0,0,0,0,0,1
x_1299725503695552,"Biden will work to rebuild the bonds of trust between police and the communities they are sworn to serve. He’ll invest in community policing – to get more cops out of their cruisers, walking the streets, and developing real relationships with people in every neighborhood. It's Trump's budget that cuts $400 million from state and local law enforcement.",0,0,0,0,0,0,0,0,1
x_1068320140291168,"Joe Biden is the only candidate running for president who has a plan to address economic and racial inequity in America.  We need Joe to unite this country.   Paid for by Unite the Country, unitethecountry.com, and not authorized by any candidate or candidate’s committee.",0,0,0,0,0,0,0,1,1
x_361627821635760,Make a unique presentation with this collectible sculpture featuring a Donald Trump quote. Shop Now! https://bit.ly/30I1HZs,0,0,1,0,0,0,0,0,0
x_1487294104792912,"[Sign The Card] Don’t miss out → personally wish Joe Biden good luck!   Joe Biden is fighting hard for us every day -- we’re so grateful for his hard work! To show our support we are putting together a massive card to wish him good luck. BUT it’s filling up fast -- we only have room for 20,000 more signatures! If you want to personally wish Joe good luck, sign the card immediately →",0,0,0,0,0,0,1,0,0
x_1051503711954114,Politicians who lie can’t be trusted & Nick Freitas is one of the worst. We don’t need to send another lying politician to Congress.,0,0,0,0,0,0,0,1,1
x_1217629955303441,Representative Matt Shaheen is working hard to keep our neighborhoods and families safe and secure! MATT BACKS THE BLUE!,0,0,0,0,0,0,0,0,1
x_1023107458155164,"Patty is proud to be endorsed by the Sierra Club, SEIU, Dauphin County Democrats, the Human Rights Campaign and more. It's time  for a change - Vote Patty Smith.",0,0,0,0,0,0,0,1,1
x_395602521609964,"Elect Andrew Myers for Minnesota House District 33B!  Minnesota families deserve safe communities, and every Minnesotan should feel respected and protected by law enforcement. Andrew will make sure our police have the tools, resources, and training needed to combat the recent rise in violent crime and ensure safety and security for every Minnesota community.  If you have any questions about my platform, contact me at info@voteandrewmyers.com",0,0,0,0,0,0,0,1,1
x_1048307105620654,"Millions are sick or unemployed because Pres. Trump has failed to step up and lead our country. We need a real leader."",""Millones están enfermos o desempleados porque el presidente Trump ha fallado en dar un paso al frente y liderar nuestro país. Necesitamos un verdadero líder.",0,0,0,0,0,0,0,1,1
x_1070260770057505,"On campuses across America, radical leftist professors teach students to hate America and our founding fathers.  Assigned reading like the New York Times’ “1619 Project” teaches young people the fantasy that America was founded primarily to advance not liberty but white supremacy. The notoriously error-filled “1619 Project” promotes a false history -- that our founding fathers and the nation they built are fundamentally racist.  Biased professors use the lessons from the “1619 Project” to stir up hate against America and our founding principles. They teach young people to crush conservatives who dare to disagree with their radical leftist dogma.   Worst of all? Your tax dollars pay for it!  Join your fellow conservatives and sign the petition to President Trump and tell him to enforce his Executive Order to ban federal funding for colleges that teach young people the false lessons of the “1619 Project” and brainwash them to hate America.",0,0,0,0,0,0,1,0,0
x_236535657662270,"The Democratic Primary is one week from today. This morning @[118627624829546:274:GoLocalProv] unveiled my 2020 candidate profile, in which I discuss the ongoing need to exercise caution amidst the COVID-19 crisis and my desire to modernize Rhode Island's criminal justice system.",0,0,0,0,0,0,0,1,1
x_241318147317527,"Joe Biden has a real plan for us:   ✅ Actually protecting essential workers ✅ Real improvements to healthcare ✅ New education benefits... that DREAMERs get, too",0,0,0,0,0,0,0,1,1
x_1216716172027947,"Mark Kelly’s record is terrible, but his agenda is worse. Kelly’s plan would mess with our Medicare. He supports DC liberals’ plan to slash billions from our hospitals and raise taxes on working families. Too Shady. Too Liberal. Mark Kelly would make Washington worse!",0,0,0,0,0,0,0,1,0
x_3247751811927678,ALERT: President Trump and I need your immediate support. We must re-elect President Trump and take back the House so we can keep America great. Take a stand NOW:,1,0,0,0,0,0,0,0,0
