creative,goal_DONATE_prediction,goal_DONATE_predicted_prob,goal_CONTACT_prediction,goal_CONTACT_predicted_prob,goal_PURCHASE_prediction,goal_PURCHASE_predicted_prob,goal_GOTV_prediction,goal_GOTV_predicted_prob,goal_EVENT_prediction,goal_EVENT_predicted_prob,goal_POLL_prediction,goal_POLL_predicted_prob,goal_GATHERINFO_prediction,goal_GATHERINFO_predicted_prob,goal_LEARNMORE_prediction,goal_LEARNMORE_predicted_prob,goal_PRIMARY_PERSUADE_prediction,goal_PRIMARY_PERSUADE_predicted_prob,goal_highest_prob
HOUSE/VA02 LURIA US AT OUR BEST 60,0,0.03278669648670099,0,0.0061873851990767725,0,0.0071064024942470855,0,0.05489547200094275,0,0.004497582663141595,0,0.00984226175136029,0,0.16605744264820124,0,0.4116354987983783,1,0.5636635554556906,PRIMARY_PERSUADE
HOUSE/VA02 NEWLEADERSHIPVA ONLY TWO JOBS,0,0.02510673761744999,0,0.006690441393545001,0,0.006277962735343649,0,0.027554309951289158,0,0.0032564479087774066,0,0.006573382112991919,0,0.020205274365769924,1,0.6990428549715813,1,0.7789816399562233,PRIMARY_PERSUADE
HOUSE/VA02 TAYLOR HOWARD,0,0.0029914440700179795,0,0.007874433127369396,0,0.008215556608472894,0,0.026998600302144217,0,0.0034716142530038297,0,0.0070517886380019705,0,0.021472954143183558,1,0.7874072615150376,1,0.9131156152187321,PRIMARY_PERSUADE
HOUSE/VA02 TAYLOR REMEMBER THIS,0,0.003780860504962379,0,0.006461179728654223,0,0.011925172615496048,0,0.030397432114080643,0,0.003090529947090163,0,0.0060432013882155185,0,0.02634423412280102,1,0.7233200509647942,1,0.7958802770478361,PRIMARY_PERSUADE
HOUSE/VA02 TAYLOR SARAH,0,0.004577248338731023,0,0.013153882666040779,0,0.011925446198434112,0,0.03521943694845067,0,0.0032564479087774066,0,0.005871081409697073,0,0.017117344507593484,1,0.7060798805601891,1,0.8571722513177761,PRIMARY_PERSUADE
HOUSE/VA02 TAYLOR SECOND RATE AMERICA,0,0.006409401741318493,0,0.006703324229960328,0,0.035556602417144784,0,0.04279586612714601,0,0.006141711540568267,0,0.008673723243296353,0,0.022679887223783342,1,0.7477831485918913,1,0.8785582102081861,PRIMARY_PERSUADE
HOUSE/VA02 TAYLOR SET THE RECORD STRAIGHT,0,0.005298975231804246,0,0.006703324229960328,0,0.01325175941749844,0,0.052114570074329125,0,0.0045833517432214916,0,0.06474677890910233,0,0.03364753674628682,1,0.6786346727821877,1,0.6280930212664259,LEARNMORE
HOUSE/VA02 TAYLOR STEVE GONZALES,0,0.004741224070049138,0,0.010431704392031112,0,0.01686035001867789,0,0.041561928697730115,0,0.005360134796681602,0,0.005548964407337228,0,0.01607950573519313,1,0.623945627999281,1,0.8533279309207332,PRIMARY_PERSUADE
HOUSE/VA02 TAYLOR&NRCC SHAWNTA,0,0.008287659953899363,0,0.0072453471240216515,0,0.010262770715013528,0,0.046643470415118016,0,0.003090529947090163,0,0.0070333097846954976,0,0.022095155305002646,1,0.5922414112771885,1,0.8167695393904559,PRIMARY_PERSUADE
HOUSE/VA02 VOTEVETS PRINCIPLES,0,0.006392741125166814,0,0.006461179728654223,0,0.014586466615121045,0,0.030943533184240632,0,0.003090529947090163,0,0.012605165098130113,0,0.015740288505606333,1,0.5327183867378553,1,0.7618227481226751,PRIMARY_PERSUADE
HOUSE/VA02 WHF WE HAVE A NAME,0,0.018142961370640677,0,0.009962407961551394,0,0.025056933564910355,0,0.05864776019823864,0,0.004491251044827563,0,0.0073878955811049665,0,0.11057765455493569,1,0.6652786918781697,1,0.7428865478763842,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND BOB HAS A SECRET,0,0.010741632762907564,0,0.009776965617680464,0,0.015005634410820059,0,0.03922647198379724,0,0.0035498532974840534,0,0.006211812098897905,0,0.020809528789526084,1,0.6584653099998676,1,0.7944064611004482,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND BRINK,0,0.002671512084869502,0,0.006703324229960328,0,0.010232715222519225,0,0.04144021023767386,0,0.0033056962913165858,0,0.0073878955811049665,0,0.015355762852596783,1,0.8848557390005729,1,0.9275200904449339,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND COACH,0,0.007637352750732518,0,0.006690441393545001,0,0.009469184273725003,0,0.0314585878311392,0,0.004124028392827601,0,0.007565719622694591,0,0.01770280868072912,1,0.5237030522751467,1,0.6686034507089007,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND HAS ALWAYS STOOD,0,0.003656281324237955,0,0.020336534515787725,0,0.010294743885968332,0,0.03787227120677983,0,0.003899971785008042,0,0.0074382242274485325,0,0.01902207832747726,1,0.7929124678985022,1,0.8941101302539864,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND PREDATORY LENDER,0,0.011337159112787267,0,0.008523739425864752,0,0.0062430895310977685,0,0.03774940295749482,0,0.0032564479087774066,0,0.00608992590241168,0,0.013105645132430174,1,0.7584741742750759,1,0.9164654572407505,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND SPECIAL INTEREST EXPRESS,0,0.003657019992821895,0,0.0072453471240216515,0,0.007897181823740294,0,0.030010129387568737,0,0.0045833517432214916,0,0.007174683088214164,0,0.012742307409668436,1,0.7787479671009225,1,0.9023547486670531,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND THE PRICE FOR OUR FREEDOM,0,0.005510949746495823,0,0.010454600183247717,0,0.006818017623942987,0,0.031609895124551604,0,0.003090529947090163,0,0.005100016856183999,0,0.018287220185624956,1,0.8283602012562375,1,0.8685778704656659,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND WHAT DO WE KNOW,0,0.008055064892527296,0,0.016141540975339114,0,0.00604455430452038,0,0.05395207938083105,0,0.0034716142530038297,0,0.008321233000838582,0,0.027674059662837626,1,0.8512310617443226,1,0.9070447193734985,PRIMARY_PERSUADE
HOUSE/VA05 314ACTIONFUND WHEN COVID HIT,0,0.009679417289227771,0,0.01050329829203147,0,0.0085749038356407,0,0.05290480963024306,0,0.003899971785008042,0,0.006405416568790349,0,0.01890758640849244,1,0.6009779675716589,1,0.7811123013353081,PRIMARY_PERSUADE
HOUSE/VA05 CLF DEFUND THE POLICE,0,0.004087555919365551,0,0.012609795277751846,0,0.006578639235776328,0,0.025995498833707387,0,0.003090529947090163,0,0.005251390877259824,0,0.014051982063946745,1,0.8999687320203986,1,0.9402291994870657,PRIMARY_PERSUADE
HOUSE/VA05 CLF HIS OWN WORDS,0,0.0035682322118981533,0,0.009649336022335206,0,0.005652325898216023,0,0.04234613557701805,0,0.0034406484346141512,0,0.04430200509776849,0,0.0261505087318755,1,0.8576492042910295,1,0.9329639144404571,PRIMARY_PERSUADE
HOUSE/VA05 CLF SHARES THEIR BELIEFS,0,0.0035429195367983625,0,0.009962407961551394,0,0.0100084333637948,0,0.047673782552178384,0,0.0036558147788405744,0,0.006039692120379461,0,0.03422328696770252,1,0.84693303671872,1,0.8437771630323516,LEARNMORE
HOUSE/VA05 CLF THE RADICAL LEFT HAS SPOKEN,0,0.002661744579504453,0,0.00754819586753237,0,0.013208105890769019,0,0.03348193692188052,0,0.004331430041370718,0,0.006419092388137412,0,0.012364521463882564,1,0.8356933738629544,1,0.9044252599406184,PRIMARY_PERSUADE
HOUSE/VA05 DCCC BAD IDEAS,0,0.002679353888901716,0,0.0061873851990767725,0,0.007481808281566098,0,0.03213795189212536,0,0.003090529947090163,0,0.006915561594817716,0,0.01745636536160169,1,0.8792884146673108,1,0.9376685151375821,PRIMARY_PERSUADE
HOUSE/VA05 DCCC DOING YOUR RESEARCH,0,0.008166670807224621,0,0.009020562188875354,0,0.008286518965336602,0,0.0503511825775186,0,0.005174631003041013,0,0.017547795066046198,0,0.02537167093887656,1,0.5341877015343648,1,0.6929202279965557,PRIMARY_PERSUADE
HOUSE/VA05 GOOD CHAOS IN THE STREETS,0,0.0033743975778533137,0,0.007274401337954921,0,0.008473322883502853,0,0.0278652072197777,0,0.008481755431158866,0,0.00737578873134843,0,0.01776120267426636,1,0.7958341093262182,1,0.8661715750628189,PRIMARY_PERSUADE
HOUSE/VA05 GOOD ITS A CLEAR CHOICE,0,0.0038486424096259102,0,0.006759088721419351,0,0.04646415923328303,0,0.031044876070106028,0,0.004491251044827563,0,0.03804097910366034,0,0.026628964126906532,1,0.5021089471002833,1,0.8189240742961683,PRIMARY_PERSUADE
HOUSE/VA05 GOOD KNOW WHAT ITS LIKE,0,0.005907658082405953,0,0.007819299800594596,0,0.008159530293466504,0,0.057752080355402635,0,0.005067731314806567,0,0.012594536117630926,0,0.02943597872265761,1,0.7243546858288864,1,0.7816215471663426,PRIMARY_PERSUADE
HOUSE/VA05 GOOD WRESTLING,0,0.00457657517448155,0,0.01080614703554219,0,0.01456579010571181,0,0.07530613618827647,0,0.00666124011266634,0,0.019786317747301704,0,0.027995412690246625,1,0.6605583086959936,1,0.8414771145651729,PRIMARY_PERSUADE
HOUSE/VA05 GOOD&NRCC GOVERNMENT RUN HEALTHCARE,0,0.0036012118386254677,0,0.01511235955747739,0,0.07456783645302797,0,0.024482675013201574,0,0.005517374907524546,0,0.009653627758986448,0,0.014707022080967566,1,0.6904535684255901,1,0.7951277270434217,PRIMARY_PERSUADE
HOUSE/VA05 GOOD&NRCC KNEEL,0,0.007458117863957915,0,0.006964235923122451,0,0.0100084333637948,0,0.03302573346512686,0,0.0037157712591712974,0,0.04200683915803226,0,0.019999138650067735,0,0.3781512879136385,1,0.7537058543679767,PRIMARY_PERSUADE
HOUSE/VA05 GOOD&NRCC RADICAL AGENDA,0,0.004749266384234216,0,0.0061873851990767725,0,0.03402378231423082,0,0.02497491958938277,0,0.0036558147788405744,0,0.00949037377817726,0,0.043102013622667426,1,0.7784129883650837,1,0.7387576179586661,LEARNMORE
HOUSE/VA05 HOUSEMAJPAC ALL ABOUT,0,0.011244645002538103,0,0.008603467195962024,0,0.01171844265157584,0,0.0503511825775186,0,0.003090529947090163,0,0.006792736514153247,0,0.03010146837534143,1,0.7547384665909388,1,0.8723827114771809,PRIMARY_PERSUADE
HOUSE/VA05 HOUSEMAJPAC PREDATORY LENDER,0,0.0055506572679680875,0,0.014845729249604242,0,0.006257894697872475,0,0.045565119172124385,0,0.003090529947090163,0,0.005251390877259824,0,0.01679684729480231,1,0.8282696637600329,1,0.9172295713394965,PRIMARY_PERSUADE
HOUSE/VA05 NRCC DEFUND THE POLICE,0,0.0026575368985527602,0,0.007600638597791948,0,0.006373099645190914,0,0.03747800355982382,0,0.0033056962913165858,0,0.005871081409697073,0,0.018813218302502786,1,0.8464262982626075,1,0.9559885529709053,PRIMARY_PERSUADE
HOUSE/VA05 NRCC WES NANCE,0,0.006605422906021761,0,0.006964235923122451,0,0.006874508835457998,0,0.08097453390951487,0,0.011376079189482784,0,0.01769118950764723,0,0.032900265983702555,1,0.6938525775532782,1,0.8415115553531654,PRIMARY_PERSUADE
HOUSE/VA05 WEBB BIG STAKES,0,0.0030624487664876747,0,0.007952035903522173,0,0.01105269382093565,0,0.029735526197682778,0,0.003090529947090163,0,0.010886976562305766,0,0.022241286058404357,1,0.8207540224142584,1,0.9035065425394638,PRIMARY_PERSUADE
HOUSE/VA05 WEBB CARTER ELLIOTT,0,0.018410589647419817,0,0.006690441393545001,0,0.023617131245033153,0,0.03780031897746802,0,0.00891189548927695,0,0.008871882162980566,0,0.0196137471055726,1,0.5856707060682511,1,0.7561218108552209,PRIMARY_PERSUADE
HOUSE/VA05 WEBB DEFUNDING THE POLICE,0,0.004783250581918938,0,0.013914693597023454,0,0.009469184273725003,0,0.036853901391734,0,0.010615398393667036,0,0.06307973469929429,0,0.03359748436210309,1,0.7531422678628363,1,0.8247661034049509,PRIMARY_PERSUADE
HOUSE/VA05 WEBB DIRTY TRICKS,0,0.006204425957911224,0,0.01584555435440642,0,0.067030993129404,0,0.047278188646301414,0,0.0037157712591712974,0,0.10584438116997855,0,0.04205230612092151,1,0.5054181886069954,1,0.5743986497321218,PRIMARY_PERSUADE
HOUSE/VA05 WEBB GROWING UP HERE 60,0,0.011782345981153602,0,0.011132384295379216,0,0.02773682393006726,0,0.04087526153117302,0,0.004176991000751311,0,0.027428244621963593,0,0.03161564147672042,1,0.5425468365925935,1,0.7092829125535272,PRIMARY_PERSUADE
HOUSE/VA05 WEBB PRAYER,0,0.010889134061758319,0,0.009686130477044624,0,0.008473789570109668,0,0.055095551255326974,0,0.008168917080474195,0,0.010623100082361517,0,0.023838196994264073,0,0.3994301178284463,1,0.6261152873252981,PRIMARY_PERSUADE
HOUSE/VA05 WEBB REPUBLICAN,0,0.00438553943972401,0,0.006690441393545001,0,0.00837254550487259,0,0.029572238199837488,0,0.003872106690976828,0,0.04019994782470576,0,0.021921780321296783,1,0.6229504786218415,1,0.8778706776393607,PRIMARY_PERSUADE
HOUSE/VA05 WEBB REPUBLICANS 60,0,0.002930240310090742,0,0.006429529700382878,0,0.007100383707308073,0,0.02499125140765813,0,0.0033056962913165858,0,0.03072517233695736,0,0.022170460409408982,1,0.8258216693027516,1,0.9040513991995673,PRIMARY_PERSUADE
HOUSE/VA05 WEBB SHERRIFS,0,0.003840941454045902,0,0.007083202973253414,0,0.011303069109401643,0,0.029630981371868082,0,0.0057644452758776245,0,0.00950590273517957,0,0.017782520285889628,1,0.649138348591131,1,0.7665148355265454,PRIMARY_PERSUADE
HOUSE/VA05 WEBB SHOULD BE PAINLESS,0,0.006813405489825262,0,0.0074357884440803285,0,0.010396042508028884,0,0.03925465178798263,0,0.0033056962913165858,0,0.01582450356359252,0,0.025822539725942364,1,0.7510423381353573,1,0.8612881501147415,PRIMARY_PERSUADE
HOUSE/VA05 WEBB TYPICAL POLITICS,0,0.004109978498727928,0,0.011866017282985203,0,0.008694282001904644,0,0.025254057340373434,0,0.017963803994240374,0,0.053907557000580406,0,0.017507973041750422,1,0.7875152472273907,1,0.8254868013127472,PRIMARY_PERSUADE
HOUSE/VA06 BETTS FIGHT HARD FOR YOU,0,0.006400374077074866,0,0.011483781601109442,0,0.007908799703588933,0,0.03203632550240087,0,0.0034716142530038297,0,0.007828251202393582,0,0.07513082524676283,1,0.6886608709090729,1,0.8241539979438508,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION BEAMING WITH PRIDE,0,0.003775424167557928,0,0.008225830433099624,0,0.014271159692193794,0,0.047117340762881516,0,0.0036558147788405744,0,0.007786354178469283,0,0.015581497788455731,1,0.6214687055354586,1,0.6549559494377677,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION DOUBLE DOWN,0,0.002926797061017685,0,0.006461179728654223,0,0.009587132399773143,0,0.024406441348520283,0,0.004491251044827563,0,0.006225667206106542,0,0.01329151279419261,1,0.8174427448974382,1,0.9241759104284208,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION IF SHE REALLY CARED,0,0.007568821253965144,0,0.010543894478171546,0,0.0075775061537983485,0,0.04158987301941218,0,0.0034406484346141512,0,0.00698479520743925,0,0.014601187448470918,1,0.767481902959315,1,0.8419801946400466,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION LOVE TO BRAG,0,0.006716620244088596,0,0.006703324229960328,0,0.020267441600996076,0,0.02925982924166041,0,0.0032564479087774066,0,0.007786354178469283,0,0.01616439947867727,1,0.7098784237834781,1,0.8537839717177496,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION NAME ON THE BALLOT,0,0.004972867499500797,0,0.007819299800594596,0,0.007420195084283433,0,0.07953646133585796,0,0.003090529947090163,0,0.006389754112162327,0,0.06253139091765081,1,0.7380723270230458,1,0.8230340518067847,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION SLICK SPANBERGER,0,0.0028469040883005326,0,0.03246964758837417,0,0.007451663774511106,0,0.03195647781094704,0,0.003090529947090163,0,0.0071515864669149005,0,0.03574355145850998,1,0.8463421643324981,1,0.8931358174790218,PRIMARY_PERSUADE
HOUSE/VA07 CFGACTION STAYED AT HOME,0,0.0039032537586489724,0,0.010808797568461632,0,0.008454493881270899,0,0.07419426112184686,0,0.0034716142530038297,0,0.0136429432343069,0,0.02955586912165769,0,0.47629452513560355,1,0.7055282518374333,PRIMARY_PERSUADE
HOUSE/VA07 CLF HOW DO WE KNOW,0,0.004395669282819477,0,0.0074357884440803285,0,0.006522902891366948,0,0.022306574765925805,0,0.0034406484346141512,0,0.0077364021739326095,0,0.012726300985594508,1,0.9260345183458902,1,0.9303687998492652,PRIMARY_PERSUADE
HOUSE/VA07 CLF PELOSI HAS A PLAN,0,0.0035416904634880293,0,0.0061873851990767725,0,0.007775611905942531,0,0.061483036068475536,0,0.003090529947090163,0,0.010048943396203797,0,0.024361425929808396,1,0.8415616269831385,1,0.8785596921657343,PRIMARY_PERSUADE
HOUSE/VA07 CLF STAYED AT HOME,0,0.006836487293187512,0,0.008849041842795502,0,0.04103551686886979,0,0.07974563681964215,0,0.0041044535536608525,0,0.013297578260203967,0,0.025022680417386367,1,0.5225422450977748,1,0.6368572544134716,PRIMARY_PERSUADE
HOUSE/VA07 CLF THE PARTY LINE,0,0.003473877888370152,0,0.0061873851990767725,0,0.005790663729006813,0,0.054088942411244546,0,0.0032564479087774066,0,0.006870955643069323,0,0.01624537529143229,1,0.8443969843280563,1,0.9459723826689728,PRIMARY_PERSUADE
HOUSE/VA07 DCCC CASES,0,0.004094173327830258,0,0.009748586489286388,0,0.0069215412565401535,0,0.06937665042218731,0,0.003090529947090163,0,0.006352747557217226,0,0.02538917458906498,1,0.7205350655481371,1,0.8776280893816957,PRIMARY_PERSUADE
HOUSE/VA07 DCCC LYING AD,0,0.005173092879547363,0,0.006964235923122451,0,0.00604455430452038,0,0.028326656280581654,0,0.0034406484346141512,0,0.005395827882584734,0,0.016272400794078844,1,0.8458441730418659,1,0.8982762155037671,PRIMARY_PERSUADE
HOUSE/VA07 DCCC VIRGINIANS IN NEED,0,0.003268083081588125,0,0.007677932945386433,0,0.006682712060512911,0,0.0334213522769157,0,0.0041411325573035744,0,0.006717819118316829,0,0.017229033547653913,1,0.8638554342343931,1,0.910281853895036,PRIMARY_PERSUADE
HOUSE/VA07 EDF A LAW THEY CAN AGREE ON,0,0.006322545700134402,0,0.006461179728654223,0,0.06323478444737143,0,0.0317956424736893,0,0.003090529947090163,0,0.006970678527417669,0,0.015160941564241855,1,0.7769442117782728,1,0.8452485453066392,PRIMARY_PERSUADE
HOUSE/VA07 EDF FAR FROM OVER,0,0.0051125094137428485,0,0.008603467195962024,0,0.007606137229667933,0,0.03731907989713106,0,0.003090529947090163,0,0.007942957781620442,0,0.018868996652756903,1,0.8407170988035167,1,0.9129687855616255,PRIMARY_PERSUADE
HOUSE/VA07 ENDCITIZENSUNITED RICHARD UIHLEIN,0,0.007458117863957915,0,0.006964235923122451,0,0.006874508835457998,0,0.053156889161555546,0,0.0046187734847001425,0,0.005548964407337228,0,0.026394513177564437,1,0.7704255131861754,1,0.8975553655865363,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS CROSSROADS,0,0.009066668149029195,0,0.010157909862453662,0,0.006428680482346679,0,0.05453979700162678,0,0.0034716142530038297,0,0.010513983585562228,0,0.01776120267426636,1,0.5996407163097377,1,0.7372652263510434,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS DURING THE PANDEMIC,0,0.0087330157702489,0,0.011622654388431256,0,0.012159324718820249,0,0.046293033896850834,0,0.004491251044827563,0,0.00950590273517957,0,0.03125300288537567,1,0.7884504064033051,1,0.8527523597854194,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS MY FATHER WAS A POLICE OFFICER 60,0,0.013938303034746826,0,0.024585579678302015,0,0.012567421221236103,0,0.0415929888433024,0,0.004381472769404121,0,0.008615849622809662,0,0.018066966651741193,0,0.3833733343372092,1,0.7313667710877968,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS MY MOTHER WAS A NURSE 60,0,0.01417431359130681,0,0.008170219112131562,0,0.010174762838751218,0,0.05661788017717127,0,0.004491251044827563,0,0.0071515864669149005,0,0.034686485411776206,0,0.3657613415295937,1,0.6419518685735325,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS OPPOSED A TAX CUT,0,0.011590647382123464,0,0.02688995204486102,0,0.006522902891366948,0,0.02929196400781975,0,0.0034406484346141512,0,0.013001923194886786,0,0.02844468117331936,1,0.8822760376751109,1,0.9236299489403901,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS ROBIN,0,0.007584584006721292,0,0.01007270074112045,0,0.00799933856359417,0,0.04564622232121065,0,0.0038602965474933844,0,0.011580436225452583,0,0.02058448475294967,1,0.7672348767672607,1,0.8953103089457851,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS RODNEY RIXEY,0,0.014251206347393602,0,0.016887611797268394,0,0.00837254550487259,0,0.05240705738278726,0,0.0032564479087774066,0,0.006419092388137412,0,0.01475143484445396,1,0.7259473234070624,1,0.7640495039517443,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS SMALL BUSINESSES,0,0.008389897445892042,0,0.02399806785903292,0,0.007735839859732331,0,0.07158575994481478,0,0.004307050518990818,0,0.006405416568790349,0,0.026950311169733992,1,0.6362151730290564,1,0.6734029181241852,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS WHEN COVID HIT,0,0.002320221564828197,0,0.0061873851990767725,0,0.006631004524243974,0,0.021830418487955024,0,0.003090529947090163,0,0.005100016856183999,0,0.01312032602993856,1,0.873201773376981,1,0.9440061309845459,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS&NRCC LOVE TO SPEND YOUR MONEY,0,0.02069520183656998,0,0.006429529700382878,0,0.007685072205334374,0,0.028554491964272854,0,0.004491251044827563,0,0.010673165049807008,0,0.017892558948044188,0,0.4745166342714833,1,0.5536253708105698,PRIMARY_PERSUADE
HOUSE/VA07 FREITAS&NRCC SMALL BUSINESSES,0,0.010246109724506425,0,0.022961236395626784,0,0.010174762838751218,0,0.06500015730173757,0,0.004307050518990818,0,0.008195401188586155,0,0.029454482195805563,1,0.6296746407429699,1,0.6816951552820524,PRIMARY_PERSUADE
HOUSE/VA07 HOUSEMAJPAC NO EXCUSE,0,0.003169937592546401,0,0.007600638597791948,0,0.01337724269572502,0,0.05660451156327016,0,0.0037157712591712974,0,0.005115163834075569,0,0.017597376097872125,1,0.7860866790360108,1,0.9058555703448086,PRIMARY_PERSUADE
HOUSE/VA07 HOUSEMAJPAC SUPPOSED TO WORK,0,0.007800720511990803,0,0.006964235923122451,0,0.12087370703049383,0,0.027657940007398452,0,0.0037157712591712974,0,0.005555590743318405,0,0.01690371951285344,0,0.49903870418877244,1,0.7433723239724861,PRIMARY_PERSUADE
HOUSE/VA07 HOUSEMAJPAC TROUBLING PATTERN,0,0.002661744579504453,0,0.0061873851990767725,0,0.007541059616089441,0,0.02495586938241596,0,0.0033056962913165858,0,0.004963789812999744,0,0.015181294895615562,1,0.8930945422612504,1,0.9444665255708489,PRIMARY_PERSUADE
HOUSE/VA07 LCVVF WE KNOW,0,0.0030624487664876747,0,0.006759088721419351,0,0.0072921855660034104,0,0.022634316655736585,0,0.003090529947090163,0,0.01081435448669476,0,0.015181294895615562,1,0.9223144386058886,1,0.9456979729410946,PRIMARY_PERSUADE
